combo,meta_threshold,primary_long,primary_short,require_meta_for_trade,windows,total_pnl_sum,mean_pnl_per_window,max_drawdown_worst,trades_sum,mean_trades_per_window,pnl_over_mdd
m0.4_L0.43_S0.63_rm1,0.4,0.43,0.63,True,4,12598.832980885094,3149.7082452212735,456.6608124569466,67,16.75,27.589039035559672
m0.4_L0.48_S0.43_rm0,0.4,0.48,0.43,False,4,-891.2679839791635,-222.8169959947909,1583.9815191195594,177,44.25,-0.5626757466681594
m0.4_L0.48_S0.43_rm1,0.4,0.48,0.43,True,4,12808.837185628787,3202.2092964071967,456.6608124569466,71,17.75,28.04890815288949
m0.4_L0.48_S0.48_rm0,0.4,0.48,0.48,False,4,-67.21931683258708,-16.80482920814677,1876.6778737017667,169,42.25,-0.03581824977772892
m0.4_L0.48_S0.48_rm1,0.4,0.48,0.48,True,4,12808.837185628787,3202.2092964071967,456.6608124569466,71,17.75,28.04890815288949
m0.4_L0.48_S0.53_rm0,0.4,0.48,0.53,False,4,3574.4101122532884,893.6025280633221,1884.3421697386439,182,45.5,1.8969007697519475
m0.4_L0.48_S0.53_rm1,0.4,0.48,0.53,True,4,13011.43076924509,3252.8576923112723,456.6608124569466,69,17.25,28.49254942468222
m0.4_L0.48_S0.58_rm0,0.4,0.48,0.58,False,4,3629.144068974969,907.2860172437422,1626.6075298224532,174,43.5,2.23111230117759
m0.4_L0.48_S0.58_rm1,0.4,0.48,0.58,True,4,12569.387458290252,3142.346864572563,456.6608124569466,68,17.0,27.524558962403365
m0.4_L0.48_S0.63_rm0,0.4,0.48,0.63,False,4,3667.650436984932,916.912609246233,1626.208174757172,176,44.0,2.2553388267972467
m0.4_L0.48_S0.63_rm1,0.4,0.48,0.63,True,4,12615.338323630616,3153.834580907654,456.6608124569466,67,16.75,27.625182585203707
m0.55_L0.28_S0.43_rm0,0.55,0.28,0.43,False,4,-4403.543208897033,-1100.8858022242582,1625.6194597799185,182,45.5,-2.7088401177808232
m0.55_L0.28_S0.43_rm1,0.55,0.28,0.43,True,4,12515.314761532027,3128.8286903830067,0.0,59,14.75,
m0.55_L0.28_S0.48_rm0,0.55,0.28,0.48,False,4,3107.7139538747615,776.9284884686904,1625.6194597799185,348,87.0,1.911710600644196
m0.55_L0.28_S0.48_rm1,0.55,0.28,0.48,True,4,12515.314761532027,3128.8286903830067,0.0,59,14.75,
m0.55_L0.28_S0.53_rm0,0.55,0.28,0.53,False,4,2626.6376966337693,656.6594241584423,1770.645341611089,291,72.75,1.4834352396306667
m0.55_L0.28_S0.53_rm1,0.55,0.28,0.53,True,4,12324.329284929026,3081.0823212322566,0.0,57,14.25,
