batch,exp_id,status,architecture,labeling_method,sample_weight,cv_method,calibration,feature_set,median_test_auc,median_train_auc,std_test_auc,median_pr_auc,median_brier,pct_signals_055,pct_signals_060,est_trades_per_day,train_test_gap,n_successful_folds,score
batch1,batch1_exp_00028,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline_fracdiff,0.5190298645206541,0.9309383882551309,0.06471995297967625,0.5653644029890004,0.2593477062123877,0.5324813631522897,0.3844515441959531,8.768084173608067,0.3865830258344878,5,0.5244104639733084
batch1,batch1_exp_00029,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness,kfold,none,baseline,0.4987251402345742,0.9218042093562588,0.032616556863809466,0.5133147989084814,0.27017022403294166,0.41215323645970936,0.2536327608982827,5.556544968833482,0.437250432653593,5,0.4640963787246283
batch1,batch1_exp_00030,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline_fracdiff,0.5177487263112315,0.9407924676633257,0.02318605881345916,0.5756206420335962,0.2551145793976838,0.6673640167364017,0.4790794979079498,11.282051282051283,0.42602094243266964,5,0.5775948424812996
batch1,batch1_exp_00031,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.5138605463599795,0.9057909740019461,0.05286583238212201,0.4427274941163045,0.2673853918290499,0.321377331420373,0.21233859397417504,4.02606155920018,0.39403763860378854,5,0.43686726038413687
batch1,batch1_exp_00032,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.49316374684853576,0.9255870724974589,0.02173461604405669,0.4217274367549887,0.2568780010698271,0.12169919632606199,0.06199770378874857,1.8382831129416863,0.4218369053522875,5,0.3445779266395463
batch1,batch1_exp_00033,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.505261672053269,0.8931941660997629,0.022731405386710597,0.49885129025942704,0.2613444542773484,0.33663366336633666,0.20242024202420242,5.444839857651245,0.37553717716128265,5,0.43781046857849604
batch1,batch1_exp_00034,SUCCESS,triple_barrier,triple_barrier,uniqueness_decay,kfold,none,baseline_fracdiff,0.4970281168650147,0.7518775340055395,0.01442100645005098,0.4309031915436178,0.2495408993672903,0.013620386643233744,0.0008787346221441124,0.5348285529437137,0.25072456513543223,5,0.3036650247763023
batch1,batch1_exp_00035,SUCCESS,triple_barrier,triple_barrier,uniqueness_decay,kfold,none,baseline_fracdiff,0.4899789738736463,0.7667189153274432,0.013546970532719235,0.34750204153436615,0.2311793936314008,0.0004393673110720562,0.0,0.01742160278745645,0.26954179419145585,5,0.2941631312486166
batch1,batch1_exp_00036,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.49691200634596866,0.8945246065987575,0.019278775553401774,0.5128220339976965,0.27232952441686764,0.46367239101717306,0.34478203434610305,6.251113089937667,0.40199890555126705,5,0.4836161602144504
batch1,batch1_exp_00037,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline,0.5003559911211626,0.9418644648643395,0.03953640741411452,0.49889597191165685,0.26967451343335636,0.46895640686922063,0.309114927344782,6.322350845948353,0.45067051902071664,5,0.4877961574203858
batch1,batch1_exp_00038,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline_fracdiff,0.5173166768230754,0.898780624953036,0.049847736293005464,0.6492045355089444,0.25194723390400403,0.8179640718562874,0.6754491017964072,12.04585537918871,0.3953667001328795,5,0.6375756348363602
batch1,batch1_exp_00039,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness,kfold,none,baseline_fracdiff,0.513571501117205,0.9324227482864752,0.04361889174603123,0.631926656611357,0.24426356776904942,0.7688622754491018,0.6287425149700598,11.223776223776223,0.4254721049572964,5,0.6156878108499637
batch1,batch1_exp_00040,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.506695806340109,0.932659095156591,0.025233669444648627,0.5860446802692589,0.2634738017658769,0.5928489042675894,0.447520184544406,9.007667031763418,0.42284534499676835,5,0.5411570455111012
batch1,batch1_exp_00041,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline_fracdiff,0.5335503488415476,0.8995447133311989,0.07121527162455117,0.5515174556403677,0.25578404145860895,0.5473908413205538,0.4057507987220447,8.989943156974203,0.34907363174048456,5,0.5390865458331502
batch1,batch1_exp_00042,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline,0.5252622073707796,0.7762572617485941,0.014820848684219321,0.41392186005612897,0.24127966632300996,0.017112768758227294,0.004828797190517998,0.670535138620245,0.25250960002843525,5,0.32200243192575867
batch1,batch1_exp_00043,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline_fracdiff,0.4974389746485944,0.7902639324031608,0.023677033628994,0.4364832415263771,0.25091165174356356,0.016249451032059728,0.0013175230566534915,0.6445993031358885,0.2805871273795651,5,0.3049631652019805
batch1,batch1_exp_00044,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline_fracdiff,0.4974389746485944,0.7902639324031608,0.023677033628994,0.4364832415263771,0.25091165174356356,0.016249451032059728,0.0013175230566534915,0.6445993031358885,0.2805871273795651,5,0.3049631652019805
batch1,batch1_exp_00045,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline_fracdiff,0.523627347480363,0.892706824145751,0.01526598005054137,0.4906473644202566,0.2584797300449292,0.33663366336633666,0.20242024202420242,5.444839857651245,0.3742917681256566,5,0.4488298738347524
batch1,batch1_exp_00046,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.48847557622118887,0.8865820616251945,0.016117475750910545,0.4030468840107547,0.26415705710650783,0.17106773823191734,0.09644087256027555,2.640673460345592,0.403510945259152,5,0.3615124410254803
batch1,batch1_exp_00047,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.5015510793812681,0.9236163503515229,0.02840974643596057,0.5125989249728169,0.2692490297606533,0.4134742404227213,0.27080581241743723,5.574354407836154,0.4361048856037259,5,0.46632034379784937
batch1,batch1_exp_00048,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline_fracdiff,0.49270778283469663,0.7667977030300639,0.020428577001645274,0.42293725736723403,0.2491404821305444,0.012736056214317084,0.0004393673110720562,0.505226480836237,0.26106735779743623,5,0.3007190921865448
batch1,batch1_exp_00049,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline,0.4997273042788438,0.7763000151690863,0.010767322305654933,0.34945104786082065,0.2312047062301306,0.0,0.0,0.0,0.27126749748216233,5,0.29983638256730627
batch1,batch1_exp_00050,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline,0.49822262847856996,0.9416235871715724,0.04186544331346211,0.6135522216905192,0.24878710104041118,0.8239520958083832,0.7089820359281437,11.743119266055047,0.4476896918375009,5,0.6285144154104954
batch1,batch1_exp_00051,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline,0.49822262847856996,0.9416235871715724,0.04186544331346211,0.6135522216905192,0.24878710104041118,0.8239520958083832,0.7089820359281437,11.743119266055047,0.4476896918375009,5,0.6285144154104954
batch1,batch1_exp_00052,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.513571501117205,0.9324227482864752,0.04361889174603123,0.631926656611357,0.24426356776904942,0.7688622754491018,0.6287425149700598,11.223776223776223,0.4254721049572964,5,0.6156878108499637
batch1,batch1_exp_00053,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline,0.4968168503278002,0.9216564003450641,0.01881496671457402,0.4161870026752693,0.2558109652371942,0.12743972445464982,0.054022988505747126,1.9249945805332753,0.41955789860657494,5,0.34906599997854004
batch1,batch1_exp_00054,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline,0.5252622073707796,0.7762572617485941,0.014820848684219321,0.41392186005612897,0.24127966632300996,0.017112768758227294,0.004828797190517998,0.670535138620245,0.25250960002843525,5,0.32200243192575867
batch1,batch1_exp_00055,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline,0.5003559911211626,0.9418644648643395,0.03953640741411452,0.49889597191165685,0.26967451343335636,0.46895640686922063,0.309114927344782,6.322350845948353,0.45067051902071664,5,0.4877961574203858
batch1,batch1_exp_00056,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness,kfold,none,baseline,0.5052883788041249,0.9241454270738793,0.026174134776178602,0.4273879972774086,0.26122666385433013,0.20408163265306123,0.12244897959183673,2.83499446290144,0.42483541301371536,5,0.38480568034369944
batch1,batch1_exp_00057,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness,kfold,none,baseline_fracdiff,0.5142941022964509,0.9256908682091826,0.015695147414920153,0.59125405557577,0.25691299674595314,0.6345431789737171,0.46057571964956195,8.949691085613416,0.40965103596360813,5,0.5623937329673574
batch1,batch1_exp_00058,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.49216535352780016,0.9426904200847847,0.02764672356781603,0.42442080621760214,0.2549069996683834,0.18494897959183673,0.11096938775510204,2.5692137320044295,0.45157997524219484,5,0.3692788039534148
batch1,batch1_exp_00059,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline,0.5027619536720908,0.7651310114431329,0.006428190636571588,0.4165665448929011,0.24683900881122206,0.005265467310223783,0.00043878894251864854,0.20631850419084463,0.26066626104629514,5,0.303763359127344
batch1,batch1_exp_00060,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.5033787396018219,0.8946200329051895,0.029102300531383136,0.5571488229357573,0.26591494022216516,0.6805074971164936,0.5121107266435986,10.303427199301462,0.4026802193217575,5,0.5742302426076906
batch1,batch1_exp_00061,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline_fracdiff,0.524063153736051,0.7793660884018391,0.013913823958143232,0.4156146640070192,0.24128209477222046,0.022378236068451074,0.0026338893766461808,0.8768536428110896,0.24751876655738095,5,0.32338918666901095
batch1,batch1_exp_00062,SUCCESS,triple_barrier,triple_barrier,uniqueness_decay,kfold,none,baseline_fracdiff,0.5087856730213749,0.7182093523044978,0.01845177511146007,0.4959453791208853,0.25345156633141047,0.09126810004387889,0.017551557700745943,3.6205395996518708,0.2314268318514059,5,0.3417786438303765
batch1,batch1_exp_00063,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline,0.5010468081124705,0.8936127884478036,0.022371749036936284,0.4829078099466477,0.26661885287786724,0.43063932448733416,0.29071170084439085,6.29352137505509,0.3952561066142383,5,0.4728838146624159
batch1,batch1_exp_00064,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.513571501117205,0.9324227482864752,0.04361889174603123,0.631926656611357,0.24426356776904942,0.7688622754491018,0.6287425149700598,11.223776223776223,0.4254721049572964,5,0.6156878108499637
batch1,batch1_exp_00065,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.507865681068563,0.9392536646576801,0.0274053343904708,0.4787439391707695,0.26346983016169223,0.3944511459589867,0.22316043425814233,5.584970111016226,0.44525405806914053,5,0.46249986702473245
batch1,batch1_exp_00066,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline_fracdiff,0.5008179543656309,0.8977878515976158,0.02543756153650774,0.5720948007081492,0.2667691117822375,0.643598615916955,0.4913494809688581,9.74459724950884,0.40025754023420373,5,0.5579302189861606
batch1,batch1_exp_00067,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline_fracdiff,0.524063153736051,0.7793660884018391,0.013913823958143232,0.4156146640070192,0.24128209477222046,0.022378236068451074,0.0026338893766461808,0.8768536428110896,0.24751876655738095,5,0.32338918666901095
batch1,batch1_exp_00068,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline,0.5231783894648281,0.7917772283429939,0.0042718256612079356,0.32260805169827095,0.2170841442968227,0.0,0.0,0.0,0.27276203734157317,5,0.31390703367889683
batch1,batch1_exp_00069,SUCCESS,triple_barrier,triple_barrier,uniqueness_decay,kfold,none,baseline,0.48663360225513036,0.7560482378428836,0.01675003374013399,0.5460590133116819,0.2516203255150143,0.5950812472551603,0.2393500219587176,23.606271777003485,0.27329512967484326,5,0.5300126602551423
batch1,batch1_exp_00070,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline,0.5213068612207471,0.769253479155182,0.01932789466999179,0.4162352852646142,0.24417227008753487,0.014486391571553995,0.0004389815627743635,0.5865363252610531,0.24508681951788022,5,0.3185786733610699
batch1,batch1_exp_00071,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline,0.5326349480629136,0.9367350358551835,0.023840420922961836,0.49661463225241753,0.2551134645032011,0.24422442244224424,0.1397139713971397,3.9501779359430604,0.4120547716659787,5,0.4172707378146458
batch1,batch1_exp_00072,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline_fracdiff,0.5508869324203147,0.7573127204958389,0.009846767317825366,0.42384859001738023,0.24025465419240305,0.029811486190267425,0.004822446295484437,1.1823516626820254,0.2035296836931637,5,0.3424567539282958
batch1,batch1_exp_00073,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline_fracdiff,0.5155029259474861,0.9083687931614199,0.017823022010107284,0.6167117660267237,0.2505305504426771,0.7474860335195531,0.6167597765363129,11.629726205997395,0.39483748107117833,5,0.6082961689763129
batch1,batch1_exp_00074,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline,0.4987251402345742,0.9218042093562588,0.032616556863809466,0.5133147989084814,0.27017022403294166,0.41215323645970936,0.2536327608982827,5.556544968833482,0.437250432653593,5,0.4640963787246283
batch1,batch1_exp_00075,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline_fracdiff,0.5066701027098308,0.7601215910488375,0.0188404238677409,0.46209609066106405,0.25152187440600704,0.04559403770276195,0.005699254712845244,1.8079096045197742,0.2509875666173335,5,0.32223967670700326
batch1,batch1_exp_00076,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline_fracdiff,0.5101841180059855,0.9387760205429246,0.019981454191180553,0.4933373406142648,0.25691044849302785,0.27502750275027504,0.1485148514851485,4.448398576512456,0.41839816202882457,5,0.4161214719037013
batch1,batch1_exp_00077,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline,0.5052883788041249,0.9241454270738793,0.026174134776178602,0.4273879972774086,0.26122666385433013,0.20408163265306123,0.12244897959183673,2.83499446290144,0.42483541301371536,5,0.38480568034369944
batch1,batch1_exp_00078,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline,0.5005258116484859,0.7750296125591295,0.02329619030821163,0.5656322697021463,0.24891892669272725,0.5849802371541502,0.18489240228370662,23.135648048307097,0.2643959889302826,5,0.5343075818507516
batch1,batch1_exp_00079,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.5101424932629481,0.9279558605066354,0.06967599701291564,0.5612672364920563,0.2592576089206259,0.5388711395101171,0.38338658146964855,8.873301183691362,0.3788519426090984,5,0.5216339517618157
batch1,batch1_exp_00080,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.5026575550493546,0.8925256648092326,0.028318701994708012,0.43332353870301166,0.26159347013353307,0.25987261146496815,0.1377551020408163,3.5164835164835164,0.381766693476448,5,0.4055435776156
batch1,batch1_exp_00081,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline_fracdiff,0.5047029861664155,0.7466210207489195,0.018505566030080186,0.4940700632603675,0.25342296624438854,0.15509666080843584,0.015810276679841896,6.275555555555555,0.2406379777904549,5,0.36486045602322364
batch1,batch1_exp_00082,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.4976847140240179,0.9415170760337535,0.05239487757750319,0.42085288703023815,0.2626591203560475,0.27259684361549497,0.1750358680057389,3.414962929678724,0.44968833182720774,5,0.40764956586060874
batch1,batch1_exp_00083,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline,0.5138605463599795,0.9057909740019461,0.05286583238212201,0.4427274941163045,0.2673853918290499,0.321377331420373,0.21233859397417504,4.02606155920018,0.39403763860378854,5,0.43686726038413687
batch1,batch1_exp_00084,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline_fracdiff,0.523627347480363,0.892706824145751,0.01526598005054137,0.4906473644202566,0.2584797300449292,0.33663366336633666,0.20242024202420242,5.444839857651245,0.3742917681256566,5,0.4488298738347524
batch1,batch1_exp_00085,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline,0.49140762786596126,0.7611263009316174,0.01525764091264968,0.42875516856152796,0.24952924524161635,0.006590509666080844,0.0,0.25957170668397145,0.2561003278515209,5,0.2974807805860091
batch1,batch1_exp_00086,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness,kfold,none,baseline,0.4968168503278002,0.9216564003450641,0.01881496671457402,0.4161870026752693,0.2558109652371942,0.12743972445464982,0.054022988505747126,1.9249945805332753,0.41955789860657494,5,0.34906599997854004
batch1,batch1_exp_00087,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.4894360926373415,0.9418743126453017,0.02596489045357423,0.5786831440315752,0.2655446031922512,0.6066897347174164,0.46943483275663206,9.185767299716218,0.44428434872526523,5,0.5363375494693714
batch1,batch1_exp_00088,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline,0.5375770110562034,0.7687360258052298,0.007254278385140016,0.38877248647399265,0.23262080793007323,0.0021920210434020165,0.00043840420868040335,0.0869187309865276,0.23159264102635585,5,0.32342301505108284
batch1,batch1_exp_00089,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.49395693682713787,0.9417792416262839,0.043232423571433795,0.6130801034248963,0.25020149501508643,0.8323353293413174,0.7245508982035929,11.862598677192235,0.4514334693240585,5,0.6293082938328096
batch1,batch1_exp_00090,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline,0.5157324594342414,0.9337753036141551,0.06330491361158562,0.5622644603561873,0.2605029930471491,0.5420660276890309,0.3865814696485623,8.925909688733013,0.38874541786148453,5,0.5262658867361572
batch1,batch1_exp_00091,SUCCESS,triple_barrier,triple_barrier,uniqueness_decay,kfold,none,baseline,0.504840590779139,0.7741962841303383,0.010333680247179535,0.342987503038932,0.22920849493573828,0.00043878894251864854,0.0,0.01733477789815818,0.26736249520184646,5,0.30307987004449083
batch1,batch1_exp_00092,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline_fracdiff,0.48362136825533136,0.8936041318472516,0.019335502972538623,0.5725148403546342,0.26647872077822643,0.6589958158995816,0.49686192468619245,11.14058355437666,0.4088296593050105,5,0.5537711473130315
batch1,batch1_exp_00093,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline_fracdiff,0.5335503488415476,0.8995447133311989,0.07121527162455117,0.5515174556403677,0.25578404145860895,0.5473908413205538,0.4057507987220447,8.989943156974203,0.34907363174048456,5,0.5390865458331502
batch1,batch1_exp_00094,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline,0.5291868495387029,0.9303500852097611,0.02724963738010567,0.6131415514511325,0.2500477074145346,0.7363128491620111,0.5854748603351956,11.52097902097902,0.4113053954145112,5,0.6120372493880262
batch1,batch1_exp_00095,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.5026575550493546,0.8925256648092326,0.028318701994708012,0.43332353870301166,0.26159347013353307,0.25987261146496815,0.1377551020408163,3.5164835164835164,0.381766693476448,5,0.4055435776156
batch1,batch1_exp_00096,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline_fracdiff,0.5190298645206541,0.9309383882551309,0.06471995297967625,0.5653644029890004,0.2593477062123877,0.5324813631522897,0.3844515441959531,8.768084173608067,0.3865830258344878,5,0.5244104639733084
batch1,batch1_exp_00097,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline,0.5295842417863318,0.9090490196480979,0.02313665555019768,0.6210516694209617,0.24880905054254246,0.7374301675977654,0.6312849162011173,11.558669001751312,0.3858631531912596,5,0.6127226121109053
batch1,batch1_exp_00098,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline,0.48481171011269586,0.9410571858016512,0.028844125042312922,0.5772075978187856,0.26629182105543225,0.6004618937644342,0.46420323325635104,9.223946784922394,0.45054372429294814,5,0.5310717835733911
batch1,batch1_exp_00099,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline,0.5026575550493546,0.8925256648092326,0.028318701994708012,0.43332353870301166,0.26159347013353307,0.25987261146496815,0.1377551020408163,3.5164835164835164,0.381766693476448,5,0.4055435776156
batch1,batch1_exp_00100,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline,0.505261672053269,0.8931941660997629,0.022731405386710597,0.49885129025942704,0.2613444542773484,0.33663366336633666,0.20242024202420242,5.444839857651245,0.37553717716128265,5,0.43781046857849604
batch1,batch1_exp_00101,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline_fracdiff,0.5173166768230754,0.898780624953036,0.049847736293005464,0.6492045355089444,0.25194723390400403,0.8179640718562874,0.6754491017964072,12.04585537918871,0.3953667001328795,5,0.6375756348363602
batch1,batch1_exp_00102,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline_fracdiff,0.5149438607982936,0.9043560787753367,0.04492474020494256,0.4414740548892295,0.26655456337963146,0.32281205164992827,0.21664275466284075,4.044035048303752,0.3970508302355609,5,0.43809113713894743
batch1,batch1_exp_00103,SUCCESS,triple_barrier,triple_barrier,uniqueness,kfold,none,baseline,0.5059640074794651,0.749636802352361,0.004592379974315384,0.3897677400605673,0.2405416374098919,0.0004385964912280702,0.0,0.017338534893801476,0.2359328624377163,5,0.3037538430841703
batch1,batch1_exp_00104,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.5046488252293002,0.941407716280193,0.035297259675658624,0.5007444851573567,0.2669304449950239,0.4676354029062087,0.34081902245706736,6.304541406945681,0.45234188916851037,5,0.48984345630006365
batch1,batch1_exp_00105,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.5086555558626535,0.9345400064305618,0.020912728284750114,0.5770012694056792,0.2606505057072668,0.6276150627615062,0.4571129707112971,10.610079575596817,0.42820403390972156,5,0.5562393586221945
batch1,batch1_exp_00106,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline_fracdiff,0.4983209192768016,0.750435761689781,0.01091066032487601,0.4123183657457483,0.24383559824250936,0.0008775778850372971,0.0,0.034812880765883375,0.252563785847127,5,0.29934358272009587
batch1,batch1_exp_00107,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline,0.5295842417863318,0.9090490196480979,0.02313665555019768,0.6210516694209617,0.24880905054254246,0.7374301675977654,0.6312849162011173,11.558669001751312,0.3858631531912596,5,0.6127226121109053
batch1,batch1_exp_00108,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline,0.4925368071103874,0.9212071549750466,0.05025791405904531,0.4306329024994179,0.2697848496869146,0.2984218077474892,0.19368723098995697,3.738485733543024,0.4308181321992429,5,0.41489080736522815
batch1,batch1_exp_00109,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline,0.5326349480629136,0.9367350358551835,0.023840420922961836,0.49661463225241753,0.2551134645032011,0.24422442244224424,0.1397139713971397,3.9501779359430604,0.4120547716659787,5,0.4172707378146458
batch1,batch1_exp_00110,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.5101841180059855,0.9387760205429246,0.019981454191180553,0.4933373406142648,0.25691044849302785,0.27502750275027504,0.1485148514851485,4.448398576512456,0.41839816202882457,5,0.4161214719037013
batch1,batch1_exp_00111,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness,kfold,none,baseline_fracdiff,0.513571501117205,0.9324227482864752,0.04361889174603123,0.631926656611357,0.24426356776904942,0.7688622754491018,0.6287425149700598,11.223776223776223,0.4254721049572964,5,0.6156878108499637
batch1,batch1_exp_00112,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline_fracdiff,0.5006486372000053,0.8888663289619136,0.024493873026910466,0.4283451091701673,0.2607728104391142,0.22576530612244897,0.14140127388535031,3.1642458100558657,0.38799931201840476,5,0.39069530476898273
batch1,batch1_exp_00113,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniqueness_decay,kfold,none,baseline,0.5436145207626012,0.9025705233929118,0.07252753312337192,0.5570625369639663,0.25479311655652165,0.5399361022364217,0.3961661341853035,8.867512024486228,0.351247693199062,5,0.5421431533521294
batch1,batch1_exp_00114,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.5177487263112315,0.9407924676633257,0.02318605881345916,0.5756206420335962,0.2551145793976838,0.6673640167364017,0.4790794979079498,11.282051282051283,0.42602094243266964,5,0.5775948424812996
batch1,batch1_exp_00115,SUCCESS,trend_scanning,trend_scanning,uniqueness,kfold,none,baseline_fracdiff,0.5354429578356477,0.9297827478691025,0.025897782308581148,0.6256606674892802,0.2484501653263615,0.7273743016759776,0.5787709497206703,11.38111888111888,0.4091846032042611,5,0.6122154953717796
batch1,batch1_exp_00116,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline,0.4859316261395077,0.9427438177516272,0.03536602218982945,0.41229079638534283,0.2561836088263841,0.1913265306122449,0.11096938775510204,2.6578073089700993,0.45972927899202903,5,0.3680895879286026
batch1,batch1_exp_00117,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline_fracdiff,0.5006486372000053,0.8888663289619136,0.024493873026910466,0.4283451091701673,0.2607728104391142,0.22576530612244897,0.14140127388535031,3.1642458100558657,0.38799931201840476,5,0.39069530476898273
batch1,batch1_exp_00118,SUCCESS,trend_scanning,trend_scanning,uniform,kfold,none,baseline_fracdiff,0.5312221422664247,0.9393701230876359,0.021407393710959798,0.6101364464570176,0.248627635466107,0.7027932960893855,0.578125,11.095920617420067,0.41263227221773147,5,0.5998506037956091
batch1,batch1_exp_00119,SUCCESS,triple_barrier,triple_barrier,uniform,kfold,none,baseline_fracdiff,0.49915834844206,0.7849787113890696,0.014135980088942054,0.3470153279420929,0.23101978209421414,0.0,0.0,0.0,0.2770001749576359,5,0.29949500906523596
batch1,batch1_exp_00120,SUCCESS,trend_scanning_adaptive,trend_scanning_adaptive,uniform,kfold,none,baseline,0.49822262847856996,0.9416235871715724,0.04186544331346211,0.6135522216905192,0.24878710104041118,0.8239520958083832,0.7089820359281437,11.743119266055047,0.4476896918375009,5,0.6285144154104954
batch1,batch1_exp_00121,SUCCESS,trend_scanning,trend_scanning,uniqueness_decay,kfold,none,baseline_fracdiff,0.5149438607982936,0.9043560787753367,0.04492474020494256,0.4414740548892295,0.26655456337963146,0.32281205164992827,0.21664275466284075,4.044035048303752,0.3970508302355609,5,0.43809113713894743
